STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/18/1952,0,0,-3.9,-18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/19/1952,0,0,-1.7,-18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/20/1952,0,0,-14.4,-28.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/21/1952,1.3,25,-16.7,-26.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/22/1952,8.9,102,-15.6,-23.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/23/1952,0,0,-22.8,-25.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/24/1952,0.5,5,-22.2,-29.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/25/1952,1.3,15,-16.1,-24.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/26/1952,0,0,-13.9,-21.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/27/1952,0.5,8,-15.6,-23.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/28/1952,1.5,25,-16.1,-18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/29/1952,0,0,-13.3,-20
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/30/1952,0,0,-9.4,-17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/31/1952,0,0,4.4,-14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/1/1952,0,0,5.6,-5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/2/1952,0,0,1.1,-4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/3/1952,0,0,3.9,-7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/4/1952,0,0,1.7,-7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/5/1952,0,0,0.6,-10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/6/1952,0,0,-1.7,-12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/7/1952,0,0,-0.6,-11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/8/1952,3.6,64,1.7,-11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/9/1952,0,0,-1.1,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/10/1952,0,0,4.4,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/11/1952,0,0,2.2,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/12/1952,0,0,7.2,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/13/1952,0,0,3.3,-8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/14/1952,1.5,13,-2.2,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/15/1952,0,0,-1.7,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/16/1952,0,0,-3.9,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/17/1952,0,0,-4.4,-13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/18/1952,3,51,-11.1,-16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/19/1952,13.5,152,-8.3,-15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/20/1952,3,51,-10.6,-15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/21/1952,0,0,-12.2,-27.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/22/1952,0,0,-14.4,-25.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/23/1952,2.5,30,-7.8,-17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/24/1952,0,0,-12.2,-24.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/25/1952,0,0,-11.7,-22.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/26/1952,0,0,-1.7,-11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/27/1952,0,0,1.1,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/28/1952,0.8,13,-1.7,-15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/29/1952,0,0,-5.6,-13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/1/1952,0.3,5,-8.3,-15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/2/1952,0,0,-10.6,-28.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/3/1952,0,0,-17.8,-25
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/4/1952,0,0,-15.6,-30.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/5/1952,0,0,-15.6,-26.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/6/1952,0,0,-6.7,-18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/7/1952,1.5,20,-5.6,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/8/1952,0,0,-2.2,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/9/1952,0,0,-2.2,-8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/10/1952,0,0,1.1,-14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/11/1952,0,0,-4.4,-10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/12/1952,1.5,15,-5,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/13/1952,0,0,-2.2,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/14/1952,0.3,3,-4.4,-12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/15/1952,0,0,-0.6,-13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/16/1952,0,0,-4.4,-11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/17/1952,2,0,1.1,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/18/1952,0,0,2.2,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/19/1952,0,0,0,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/20/1952,4.3,64,-1.1,-6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/21/1952,0,0,-2.8,-12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/22/1952,0,0,-5.6,-17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/23/1952,0,0,-10,-18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/24/1952,0,0,-7.8,-20
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/25/1952,0,0,-4.4,-15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/26/1952,0.3,3,-0.6,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/27/1952,0,0,-3.9,-12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/28/1952,0,0,2.8,-9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/29/1952,0,0,1.1,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/30/1952,0,0,3.9,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/31/1952,0,0,3.3,-7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/1/1952,0,0,6.1,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/2/1952,0,0,2.8,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/3/1952,0,0,3.9,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/4/1952,0,0,3.9,-4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/5/1952,0,0,5.6,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/6/1952,0,0,4.4,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/7/1952,0,0,7.2,-1.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/8/1952,0,0,15.6,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/9/1952,0,0,4.4,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/10/1952,0,0,2.8,-7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/11/1952,0,0,5.6,-0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/12/1952,0,0,11.1,-2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/13/1952,0,0,12.8,-2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/14/1952,0,0,13.3,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/15/1952,0,0,17.2,-1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/16/1952,0,0,20,0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/17/1952,0,0,21.1,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/18/1952,0,0,21.7,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/19/1952,0,0,27.2,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/20/1952,0,0,26.7,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/21/1952,0,0,23.9,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/22/1952,0,0,13.3,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/23/1952,0,0,16.7,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/24/1952,0,0,20,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/25/1952,0,0,22.2,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/26/1952,0,0,26.1,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/27/1952,0,0,32.2,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/28/1952,0,0,31.7,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/29/1952,0,0,32.8,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",4/30/1952,0,0,30.6,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/1/1952,0,0,28.3,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/2/1952,0,0,27.8,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/3/1952,0,0,28.9,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/4/1952,0,0,31.7,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/5/1952,0,0,26.7,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/6/1952,0,0,21.1,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/7/1952,4.8,0,21.1,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/8/1952,0,0,17.2,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/9/1952,0,0,12.8,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/10/1952,0,0,13.3,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/11/1952,0,0,13.3,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/12/1952,0,0,18.3,-1.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/13/1952,0,0,20.6,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/14/1952,0,0,27.2,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/15/1952,0,0,20,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/16/1952,0,0,20,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/17/1952,0,0,13.9,0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/18/1952,0,0,14.4,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/19/1952,1.3,0,18.3,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/20/1952,0,0,16.1,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/21/1952,0,0,21.1,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/22/1952,0,0,21.7,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/23/1952,0,0,24.4,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/24/1952,0,0,23.9,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/25/1952,0,0,25,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/26/1952,0,0,27.8,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/27/1952,0.3,0,19.4,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/28/1952,0,0,10.6,0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/29/1952,0,0,17.8,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/30/1952,1.5,0,16.1,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/31/1952,2.3,0,18.9,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/1/1952,0,0,,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/2/1952,0,0,27.2,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/3/1952,0,0,20,2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/4/1952,0,0,23.3,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/5/1952,1.3,0,31.1,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/6/1952,0,0,33.9,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/7/1952,0,0,35.6,18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/8/1952,0,0,30.6,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/9/1952,0,0,23.9,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/10/1952,0,0,29.4,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/11/1952,5.8,0,26.1,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/12/1952,0,0,29.4,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/13/1952,0,0,35,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/14/1952,0,0,27.8,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/15/1952,0,0,30,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/16/1952,13.5,0,36.7,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/17/1952,0,0,24.4,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/18/1952,0.3,0,28.3,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/19/1952,0,0,22.8,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/20/1952,2.5,0,23.9,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/21/1952,0,0,26.1,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/22/1952,9.1,0,26.1,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/23/1952,0.3,0,25,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/24/1952,0,0,26.7,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/25/1952,5.8,0,20,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/26/1952,9.7,0,16.7,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/27/1952,8.4,0,18.3,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/28/1952,54.6,0,16.7,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/29/1952,0,0,23.9,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/30/1952,0,0,24.4,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/1/1952,0,0,30.6,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/2/1952,10.4,0,29.4,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/3/1952,0.8,0,22.8,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/4/1952,0,0,27.8,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/5/1952,0,0,33.3,18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/6/1952,0,0,34.4,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/7/1952,0,0,22.2,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/8/1952,0,0,21.7,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/9/1952,0,0,30,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/10/1952,2.8,0,32.2,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/11/1952,0.5,0,25.6,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/12/1952,1.3,0,22.8,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/13/1952,0,0,22.2,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/14/1952,0,0,21.1,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/15/1952,0,0,25.6,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/16/1952,1.5,0,30,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/17/1952,0,0,27.8,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/18/1952,6.9,0,28.3,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/19/1952,0,0,26.7,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/20/1952,17.3,0,27.2,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/21/1952,0.3,0,23.3,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/22/1952,4.6,0,28.3,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/23/1952,0,0,22.2,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/24/1952,0,0,27.2,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/25/1952,0.3,0,37.2,16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/26/1952,0,0,28.3,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/27/1952,0,0,34.4,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/28/1952,0,0,35,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/29/1952,0.3,0,22.8,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/30/1952,0,0,25.6,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/31/1952,0,0,27.8,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/1/1952,0,0,32.8,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/2/1952,0.8,0,32.2,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/3/1952,0,0,27.8,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/4/1952,1.3,0,22.2,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/5/1952,0,0,22.8,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/6/1952,0,0,27.8,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/7/1952,0,0,28.9,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/8/1952,1.5,0,27.2,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/9/1952,1.5,0,21.7,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/10/1952,0,0,27.8,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/11/1952,0,0,21.1,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/12/1952,0,0,22.8,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/13/1952,0,0,28.3,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/14/1952,0,0,33.9,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/15/1952,0,0,37.8,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/16/1952,0.5,0,23.9,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/17/1952,0,0,22.8,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/18/1952,0,0,30,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/19/1952,0.5,0,30.6,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/20/1952,0,0,31.7,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/21/1952,0,0,27.8,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/22/1952,0,0,29.4,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/23/1952,0,0,33.9,16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/24/1952,0,0,35,18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/25/1952,0,0,34.4,19.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/26/1952,0.3,0,33.3,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/27/1952,0,0,32.8,18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/28/1952,1,0,26.7,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/29/1952,0,0,25.6,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/30/1952,0,0,30,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/31/1952,7.9,0,22.8,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/1/1952,1.5,0,15,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/2/1952,0,0,16.7,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/3/1952,0,0,21.7,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/4/1952,0,0,30,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/5/1952,1,0,34.4,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/6/1952,0,0,17.8,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/7/1952,0,0,23.9,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/8/1952,0,0,30,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/9/1952,0,0,29.4,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/10/1952,0,0,33.3,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/11/1952,0,0,38.3,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/12/1952,0,0,34.4,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/13/1952,0,0,33.9,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/14/1952,3,0,18.9,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/15/1952,0,0,18.3,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/16/1952,0,0,24.4,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/17/1952,0,0,31.1,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/18/1952,0,0,18.9,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/19/1952,0,0,16.7,1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/20/1952,0,0,16.7,1.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/21/1952,0.5,0,19.4,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/22/1952,0,0,16.7,-0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/23/1952,0,0,16.7,1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/24/1952,0,0,23.9,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/25/1952,0,0,28.9,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/26/1952,0,0,25,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/27/1952,0,0,33.3,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/28/1952,0,0,35.6,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/29/1952,0,0,24.4,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/30/1952,0,0,28.3,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/1/1952,0,0,26.1,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/2/1952,0,0,15.6,-2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/3/1952,0,0,18.9,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/4/1952,0,0,16.1,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/5/1952,0,0,4.4,-4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/6/1952,0,0,4.4,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/7/1952,0,0,8.9,-7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/8/1952,0,0,18.9,-0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/9/1952,0,0,19.4,2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/10/1952,0,0,22.2,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/11/1952,0,0,21.7,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/12/1952,0,0,18.3,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/13/1952,2,0,19.4,2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/14/1952,0,0,11.1,-2.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/15/1952,0,0,8.3,-4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/16/1952,0,0,1.7,-3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/17/1952,0,0,3.9,-1.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/18/1952,0,0,9.4,-0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/19/1952,0,0,21.1,0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/20/1952,0,0,12.2,-5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/21/1952,0,0,15,1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/22/1952,0,0,25,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/23/1952,0,0,18.3,-4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/24/1952,0,0,22.8,-1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/25/1952,0,0,20,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/26/1952,0,0,19.4,-0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/27/1952,0,0,16.7,-2.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/28/1952,0,0,2.8,-12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/29/1952,0,0,8.3,-8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/30/1952,0,0,21.1,-1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/31/1952,0,0,19.4,3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/1/1952,0,0,13.3,3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/2/1952,0,0,9.4,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/3/1952,0,0,8.9,-6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/4/1952,0,0,14.4,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/5/1952,0,0,20.6,-0.6
